"Mfr","Model","MfrName","ModelName"
"VID_0d8d","PID_0902","Promotion & Display Technology, Ltd","V-902 Composite Device"
"VID_0d8d","PID_0903","Promotion & Display Technology, Ltd","V-903 Composite Device"
"VID_0d8d","PID_4754","Promotion & Display Technology, Ltd","Voyager DMP Composite Device"
"VID_0d8d","PID_bb00","Promotion & Display Technology, Ltd","Bloomberg Composite Device"
"VID_0d8d","PID_bb01","Promotion & Display Technology, Ltd","Bloomberg Composite Device"
"VID_0d8d","PID_bb02","Promotion & Display Technology, Ltd","Bloomberg Composite Device"
"VID_0d8d","PID_bb03","Promotion & Display Technology, Ltd","Bloomberg Composite Device"
"VID_0d8d","PID_bb04","Promotion & Display Technology, Ltd","Bloomberg Composite Device"
"VID_0d8d","PID_bb05","Promotion & Display Technology, Ltd","Bloomberg Composite Device"
"VID_0d8d","PID_fffe","Promotion & Display Technology, Ltd","Global Tuner Composite Device"
"VID_0d8d","PID_ffff","Promotion & Display Technology, Ltd","Voyager DMP Composite Device"
"VID_0d8e","","Global Sun Technology, Inc.",""
"VID_0d8e","PID_0163","Global Sun Technology, Inc.","802.11g 54 Mbps Wireless Dongle"
"VID_0d8e","PID_1621","Global Sun Technology, Inc.","802.11b Wireless Adapter"
"VID_0d8e","PID_3762","Global Sun Technology, Inc.","Cohiba 802.11g Wireless Mini adapter [Intersil ISL3887]"
"VID_0d8e","PID_3763","Global Sun Technology, Inc.","802.11g Wireless dongle"
"VID_0d8e","PID_7100","Global Sun Technology, Inc.","802.11b Adapter"
"VID_0d8e","PID_7110","Global Sun Technology, Inc.","WL-210 / WU210P 802.11b Wireless Adapter [Atmel AT76C503A]"
"VID_0d8e","PID_7605","Global Sun Technology, Inc.","TRENDnet TEW-224UB 802.11b Wireless Adapter [Atmel AT76C503A]"
"VID_0d8e","PID_7801","Global Sun Technology, Inc.","AR5523"
"VID_0d8e","PID_7802","Global Sun Technology, Inc.","AR5523 (no firmware)"
"VID_0d8e","PID_7811","Global Sun Technology, Inc.","AR5523"
"VID_0d8e","PID_7812","Global Sun Technology, Inc.","AR5523 (no firmware)"
"VID_0d8e","PID_7a01","Global Sun Technology, Inc.","PRISM25 802.11b Adapter"
"VID_0d8f","","Pitney Bowes",""
"VID_0d90","","Sure-Fire Electrical Corp.",""
"VID_0d96","","Skanhex Technology, Inc.",""
"VID_0d96","PID_0000","Skanhex Technology, Inc.","Jenoptik JD350 video"
"VID_0d96","PID_3300","Skanhex Technology, Inc.","SX330z Camera"
"VID_0d96","PID_4100","Skanhex Technology, Inc.","SX410z Camera"
"VID_0d96","PID_4102","Skanhex Technology, Inc.","MD 9700 Camera"
"VID_0d96","PID_4104","Skanhex Technology, Inc.","Jenoptik JD-4100z3s"
"VID_0d96","PID_410a","Skanhex Technology, Inc.","Medion 9801/Novatech SX-410z"
"VID_0d96","PID_5200","Skanhex Technology, Inc.","SX-520z Camera"
"VID_0d97","","Santa Barbara Instrument Group",""
"VID_0d97","PID_0001","Santa Barbara Instrument Group","SBIG Astronomy Camera (without firmware)"
"VID_0d97","PID_0101","Santa Barbara Instrument Group","SBIG Astronomy Camera (with firmware)"
"VID_0d98","","Mars Semiconductor Corp.",""
"VID_0d98","PID_0300","Mars Semiconductor Corp.","Avaya Wireless Card"
"VID_0d98","PID_1007","Mars Semiconductor Corp.","Discovery Kids Digital Camera"
"VID_0d99","","Trazer Technologies, Inc.",""
"VID_0d9a","","RTX Telecom AS",""
"VID_0d9a","PID_0001","RTX Telecom AS","Bluetooth Device"
"VID_0d9b","","Tat Shing Electrical Co.",""
"VID_0d9c","","Chee Chen Hi-Technology Co., Ltd",""
"VID_0d9d","","Sanwa Supply, Inc.",""
"VID_0d9e","","Avaya",""
"VID_0d9e","PID_0300","Avaya","Wireless Card"
"VID_0d9f","","Powercom Co., Ltd",""
"VID_0d9f","PID_0001","Powercom Co., Ltd","Uninterruptible Power Supply"
"VID_0d9f","PID_0002","Powercom Co., Ltd","Black Knight PRO / WOW Uninterruptible Power Supply (Cypress HID->COM RS232)"
"VID_0d9f","PID_00a2","Powercom Co., Ltd","Imperial Uninterruptible Power Supply (HID PDC)"
"VID_0d9f","PID_00a3","Powercom Co., Ltd","Smart King PRO Uninterruptible Power Supply (HID PDC)"
"VID_0d9f","PID_00a4","Powercom Co., Ltd","WOW Uninterruptible Power Supply (HID PDC)"
"VID_0d9f","PID_00a5","Powercom Co., Ltd","Vanguard Uninterruptible Power Supply (HID PDC)"
"VID_0d9f","PID_00a6","Powercom Co., Ltd","Black Knight PRO Uninterruptible Power Supply (HID PDC)"
"VID_0da0","","Danger Research",""
"VID_0da1","","Suzhou Peter's Precise Industrial Co., Ltd",""
"VID_0da2","","Land Instruments International, Ltd",""
"VID_0da3","","Nippon Electro-Sensory Devices Corp.",""
"VID_0da4","","Polar Electro OY",""
"VID_0da4","PID_0001","Polar Electro OY","Interface"
"VID_0da7","","IOGear, Inc.",""
"VID_0da8","","softDSP Co., Ltd",""
"VID_0da8","PID_0001","softDSP Co., Ltd","SDS 200A Oscilloscope"
"VID_0dab","","Cubig Group",""
"VID_0dab","PID_0100","Cubig Group","DVR/CVR-M140 MP3 Player"
"VID_0dad","","Westover Scientific",""
"VID_0db0","","Micro Star International",""
"VID_0db0","PID_1020","Micro Star International","PC2PC WLAN Card"
"VID_0db0","PID_1967","Micro Star International","Bluetooth Dongle"
"VID_0db0","PID_3801","Micro Star International","Motorola Bluetooth 2.1+EDR Device"
"VID_0db0","PID_4011","Micro Star International","Medion Flash XL V2.0 Card Reader"
"VID_0db0","PID_4023","Micro Star International","Lexar Mobile Card Reader"
"VID_0db0","PID_4600","Micro Star International","802.11b/g Turbo Wireless Adapter"
"VID_0db0","PID_5501","Micro Star International","Mass Storage Device"
"VID_0db0","PID_5502","Micro Star International","Mass Storage Device"
"VID_0db0","PID_5513","Micro Star International","MP3 Player"
"VID_0db0","PID_5515","Micro Star International","MP3 Player"
"VID_0db0","PID_5516","Micro Star International","MP3 Player"
"VID_0db0","PID_5580","Micro Star International","Mega Sky 580 DVB-T Tuner [M902x]"
"VID_0db0","PID_5581","Micro Star International","Mega Sky 580 DVB-T Tuner [GL861]"
"VID_0db0","PID_6823","Micro Star International","UB11B/MS-6823 802.11b Wi-Fi adapter"
"VID_0db0","PID_6826","Micro Star International","IEEE 802.11g Wireless Network Adapter"
"VID_0db0","PID_6855","Micro Star International","Bluetooth Device"
"VID_0db0","PID_6861","Micro Star International","MSI-6861 802.11g WiFi adapter"
"VID_0db0","PID_6865","Micro Star International","RT2570"
"VID_0db0","PID_6869","Micro Star International","RT2570"
"VID_0db0","PID_6874","Micro Star International","RT2573"
"VID_0db0","PID_6877","Micro Star International","RT2573"
"VID_0db0","PID_6881","Micro Star International","Bluetooth Class I EDR Device"
"VID_0db0","PID_688a","Micro Star International","Bluetooth Class I EDR Device"
"VID_0db0","PID_6899","Micro Star International","802.11bgn 1T1R Mini Card Wireless Adapter"
"VID_0db0","PID_6970","Micro Star International","MS-6970 BToes Bluetooth adapter"
"VID_0db0","PID_697a","Micro Star International","Bluetooth Dongle"
"VID_0db0","PID_6982","Micro Star International","Medion Flash XL Card Reader"
"VID_0db0","PID_a861","Micro Star International","RT2573"
"VID_0db0","PID_a874","Micro Star International","RT2573"
"VID_0db0","PID_a970","Micro Star International","Bluetooth dongle"
"VID_0db0","PID_a97a","Micro Star International","Bluetooth EDR Device"
"VID_0db0","PID_b970","Micro Star International","Bluetooth EDR Device"
"VID_0db0","PID_b97a","Micro Star International","Bluetooth EDR Device"
"VID_0db1","","Wen Te Electronics Co., Ltd",""
"VID_0db2","","Shian Hwi Plug Parts, Plastic Factory",""
"VID_0db3","","Tekram Technology Co., Ltd",""
"VID_0db4","","Chung Fu Chen Yeh Enterprise Corp.",""
"VID_0db7","","ELCON Systemtechnik",""
"VID_0db7","PID_0002","ELCON Systemtechnik","Goldpfeil P-LAN"
"VID_0dbc","","A&D Medical",""
"VID_0dbc","PID_0003","A&D Medical","AND Serial Cable [AND Smart Cable]"
"VID_0dbe","","Jiuh Shiuh Precision Industry Co., Ltd",""
"VID_0dbf","","Jess-Link International",""
"VID_0dbf","PID_0002","Jess-Link International","SmartDongle Security Key"
"VID_0dbf","PID_0200","Jess-Link International","HDD Storage Solution"
"VID_0dbf","PID_021b","Jess-Link International","USB-2.0 IDE Adapter"
"VID_0dbf","PID_0300","Jess-Link International","Storage Adapter"
"VID_0dbf","PID_0333","Jess-Link International","Storage Adapter"
"VID_0dbf","PID_0707","Jess-Link International","ZIV Drive"
"VID_0dc0","","G7 Solutions (formerly Great Notions)",""
"VID_0dc1","","Tamagawa Seiki Co., Ltd",""
"VID_0dc3","","Athena Smartcard Solutions, Inc.",""
"VID_0dc3","PID_0801","Athena Smartcard Solutions, Inc.","ASEDrive III"
"VID_0dc3","PID_0802","Athena Smartcard Solutions, Inc.","ASEDrive IIIe"
"VID_0dc3","PID_1104","Athena Smartcard Solutions, Inc.","ASEDrive IIIe KB"
"VID_0dc3","PID_1701","Athena Smartcard Solutions, Inc.","ASEKey"
"VID_0dc3","PID_1702","Athena Smartcard Solutions, Inc.","ASEKey"
"VID_0dc4","","Macpower Peripherals, Ltd",""
"VID_0dc4","PID_0040","Macpower Peripherals, Ltd","Mass Storage Device"
"VID_0dc4","PID_0041","Macpower Peripherals, Ltd","Mass Storage Device"
"VID_0dc4","PID_0042","Macpower Peripherals, Ltd","Mass Storage Device"
"VID_0dc4","PID_0101","Macpower Peripherals, Ltd","Hi-Speed Mass Storage Device"
"VID_0dc4","PID_020a","Macpower Peripherals, Ltd","Oyen Digital MiniPro 2.5 hard drive enclosure"
"VID_0dc5","","SDK Co., Ltd",""
"VID_0dc6","","Precision Squared Technology Corp.",""
"VID_0dc6","PID_2301","Precision Squared Technology Corp.","Wireless Touchpad Keyboard"
"VID_0dc7","","First Cable Line, Inc.",""
"VID_0dcd","","NetworkFab Corp.",""
"VID_0dcd","PID_0001","NetworkFab Corp.","Remote Interface Adapter"
"VID_0dcd","PID_0002","NetworkFab Corp.","High Bandwidth Codec"
"VID_0dd0","","Access Solutions",""
"VID_0dd0","PID_1002","Access Solutions","Triple Talk Speech Synthesizer"
"VID_0dd1","","Contek Electronics Co., Ltd",""
"VID_0dd2","","Power Quotient International Co., Ltd",""
"VID_0dd2","PID_0003","Power Quotient International Co., Ltd","Mass Storage (P)"
"VID_0dd3","","MediaQ",""
"VID_0dd4","","Custom Engineering SPA",""
"VID_0dd5","","California Micro Devices",""
"VID_0dd7","","Kocom Co., Ltd",""
"VID_0dd8","","Netac Technology Co., Ltd",""
"VID_0dd8","PID_1060","Netac Technology Co., Ltd","USB-CF-Card"
"VID_0dd8","PID_e007","Netac Technology Co., Ltd","OnlyDisk U222 Pendrive"
"VID_0dd8","PID_f607","Netac Technology Co., Ltd","OnlyDisk U208 1G flash drive [U-SAFE]"
"VID_0dd9","","HighSpeed Surfing",""
"VID_0dda","","Integrated Circuit Solution, Inc.",""
"VID_0dda","PID_0001","Integrated Circuit Solution, Inc.","Multi-Card Reader 6in1"
"VID_0dda","PID_0002","Integrated Circuit Solution, Inc.","Multi-Card Reader 7in1"
"VID_0dda","PID_0003","Integrated Circuit Solution, Inc.","Flash Disk"
"VID_0dda","PID_0005","Integrated Circuit Solution, Inc.","Internal Multi-Card Reader 6in1"
"VID_0dda","PID_0008","Integrated Circuit Solution, Inc.","SD single card reader"
"VID_0dda","PID_0009","Integrated Circuit Solution, Inc.","MS single card reader"
"VID_0dda","PID_000a","Integrated Circuit Solution, Inc.","MS+SD Dual Card Reader"
"VID_0dda","PID_000b","Integrated Circuit Solution, Inc.","SM single card reader"
"VID_0dda","PID_0101","Integrated Circuit Solution, Inc.","All-In-One Card Reader"
"VID_0dda","PID_0102","Integrated Circuit Solution, Inc.","All-In-One Card Reader"
"VID_0dda","PID_0301","Integrated Circuit Solution, Inc.","MP3 Player"
"VID_0dda","PID_0302","Integrated Circuit Solution, Inc.","Multi-Card MP3 Player"
"VID_0dda","PID_1001","Integrated Circuit Solution, Inc.","Multi-Flash Disk"
"VID_0dda","PID_2001","Integrated Circuit Solution, Inc.","Multi-Card Reader"
"VID_0dda","PID_2002","Integrated Circuit Solution, Inc.","Q018 default PID"
"VID_0dda","PID_2003","Integrated Circuit Solution, Inc.","Multi-Card Reader"
"VID_0dda","PID_2005","Integrated Circuit Solution, Inc.","Datalux DLX-1611 16in1 Card Reader"
"VID_0dda","PID_2006","Integrated Circuit Solution, Inc.","All-In-One Card Reader"
"VID_0dda","PID_2007","Integrated Circuit Solution, Inc.","USB to ATAPI bridge"
"VID_0dda","PID_2008","Integrated Circuit Solution, Inc.","All-In-One Card Reader"
"VID_0dda","PID_2013","Integrated Circuit Solution, Inc.","SD/MS Combo Card Reader"
"VID_0dda","PID_2014","Integrated Circuit Solution, Inc.","SD/MS Single Card Reader"
"VID_0dda","PID_2023","Integrated Circuit Solution, Inc.","card reader SD/MS DEMO board with ICSI brand name (MaskROM version)"
"VID_0dda","PID_2024","Integrated Circuit Solution, Inc.","card reader SD/MS DEMO board with Generic brand name (MaskROM version)"
"VID_0dda","PID_2026","Integrated Circuit Solution, Inc.","USB2.0 Card Reader"
"VID_0dda","PID_2027","Integrated Circuit Solution, Inc.","USB 2.0 Card Reader"
"VID_0dda","PID_2315","Integrated Circuit Solution, Inc.","UFD MP3 player (model 2)"
"VID_0dda","PID_2318","Integrated Circuit Solution, Inc.","UFD MP3 player (model 1)"
"VID_0dda","PID_2321","Integrated Circuit Solution, Inc.","UFD MP3 player"
"VID_0ddb","","Tamarack, Inc.",""
"VID_0ddd","","Datelink Technology Co., Ltd",""
"VID_0dde","","Ubicom, Inc.",""
"VID_0de0","","BD Consumer Healthcare",""
"VID_0de7","","USBmicro",""
"VID_0de7","PID_0191","USBmicro","U401 Interface card"
"VID_0de7","PID_01a5","USBmicro","U421 interface card"
"VID_0de7","PID_01c3","USBmicro","U451 relay interface card"
"VID_0dea","","UTECH Electronic (D.G.) Co., Ltd.",""
"VID_0ded","","Novasonics",""
"VID_0dee","","Lifetime Memory Products",""
"VID_0dee","PID_4010","Lifetime Memory Products","Storage Adapter"
"VID_0def","","Full Rise Electronic Co., Ltd",""
"VID_0df4","","NET&SYS",""
"VID_0df4","PID_0201","NET&SYS","MNG-2005"
"VID_0df6","","Sitecom Europe B.V.",""
"VID_0df6","PID_0001","Sitecom Europe B.V.","C-Media VOIP Device"
"VID_0df6","PID_0004","Sitecom Europe B.V.","Bluetooth 2.0 Adapter 100m"
"VID_0df6","PID_0007","Sitecom Europe B.V.","Bluetooth 2.0 Adapter 10m"
"VID_0df6","PID_000b","Sitecom Europe B.V.","Bluetooth 2.0 Adapter DFU"
"VID_0df6","PID_000d","Sitecom Europe B.V.","WL-168 Wireless Network Adapter 54g"
"VID_0df6","PID_0017","Sitecom Europe B.V.","WL-182 Wireless-N Network USB Card"
"VID_0df6","PID_0019","Sitecom Europe B.V.","Bluetooth 2.0 adapter 10m CN-512v2 001"
"VID_0df6","PID_001a","Sitecom Europe B.V.","Bluetooth 2.0 adapter 100m CN-521v2 001 "
"VID_0df6","PID_002b","Sitecom Europe B.V.","WL-188 Wireless Network 300N USB Adapter"
"VID_0df6","PID_002c","Sitecom Europe B.V.","WL-301 Wireless Network 300N USB Adapter"
"VID_0df6","PID_002d","Sitecom Europe B.V.","WL-302 Wireless Network 300N USB dongle "
"VID_0df6","PID_0036","Sitecom Europe B.V.","WL-603 Wireless Adapter"
"VID_0df6","PID_0039","Sitecom Europe B.V.","WL-315 Wireless-N USB Adapter"
"VID_0df6","PID_003b","Sitecom Europe B.V.","WL-321 Wireless USB Gaming Adapter 300N"
"VID_0df6","PID_003c","Sitecom Europe B.V.","WL-323 Wireless-N USB Adapter"
"VID_0df6","PID_003d","Sitecom Europe B.V.","WL-324 Wireless USB Adapter 300N"
"VID_0df6","PID_003e","Sitecom Europe B.V.","WL-343 Wireless USB Adapter 150N X1"
"VID_0df6","PID_003f","Sitecom Europe B.V.","WL-608 Wireless USB Adapter 54g"
"VID_0df6","PID_0040","Sitecom Europe B.V.","WL-344 Wireless Adapter 300N X2 [Ralink RT3071]"
"VID_0df6","PID_0041","Sitecom Europe B.V.","WL-329 Wireless Dualband USB adapter 300N"
"VID_0df6","PID_0042","Sitecom Europe B.V.","WL-345 Wireless USB adapter 300N X3"
"VID_0df6","PID_0045","Sitecom Europe B.V.","WL-353 Wireless USB Adapter 150N Nano"
"VID_0df6","PID_0047","Sitecom Europe B.V.","WL-352v1 Wireless USB Adapter 300N 002"
"VID_0df6","PID_0048","Sitecom Europe B.V.","WL-349v1 Wireless Adapter 150N 002 [Ralink RT3070]"
"VID_0df6","PID_0049","Sitecom Europe B.V.","WL-356 Wireless Adapter 300N"
"VID_0df6","PID_004a","Sitecom Europe B.V.","WL-358v1 Wireless Micro USB Adapter 300N X3 002"
"VID_0df6","PID_004b","Sitecom Europe B.V.","WL-349v3 Wireless Micro Adapter 150N X1 [Realtek RTL8192SU]"
"VID_0df6","PID_004c","Sitecom Europe B.V.","WL-352 802.11n Adapter [Realtek RTL8191SU]"
"VID_0df6","PID_0050","Sitecom Europe B.V.","WL-349v4 Wireless Micro Adapter 150N X1 [Ralink RT3370]"
"VID_0df6","PID_0056","Sitecom Europe B.V.","LN-031 10/100/1000 Ethernet Adapter"
"VID_0df6","PID_005d","Sitecom Europe B.V.","WLA-2000 v1.001 WLAN [RTL8191SU]"
"VID_0df6","PID_0060","Sitecom Europe B.V.","WLA-4000 802.11bgn [Ralink RT3072]"
"VID_0df6","PID_0062","Sitecom Europe B.V.","WLA-5000 802.11abgn [Ralink RT3572]"
"VID_0df6","PID_061c","Sitecom Europe B.V.","LN-028 Network USB 2.0 Adapter"
"VID_0df6","PID_21f4","Sitecom Europe B.V.","44 St Bluetooth Device"
"VID_0df6","PID_2200","Sitecom Europe B.V.","Sitecom bluetooth2.0 class 2 dongle CN-512"
"VID_0df6","PID_2208","Sitecom Europe B.V.","Sitecom bluetooth2.0 class 2 dongle CN-520"
"VID_0df6","PID_2209","Sitecom Europe B.V.","Sitecom bluetooth2.0 class 1 dongle CN-521"
"VID_0df6","PID_9071","Sitecom Europe B.V.","WL-113 rev 1 Wireless Network USB Adapter"
"VID_0df6","PID_9075","Sitecom Europe B.V.","WL-117 Hi-Speed USB Adapter"
"VID_0df6","PID_90ac","Sitecom Europe B.V.","WL-172 Wireless Network USB Adapter 54g Turbo"
"VID_0df6","PID_9712","Sitecom Europe B.V.","WL-113 rev 2 Wireless Network USB Adapter"
"VID_0df7","","Mobile Action Technology, Inc.",""
"VID_0df7","PID_0620","Mobile Action Technology, Inc.","MA-620 Infrared Adapter"
"VID_0df7","PID_0700","Mobile Action Technology, Inc.","MA-700 Bluetooth Adapter"
"VID_0df7","PID_0720","Mobile Action Technology, Inc.","MA-720 Bluetooth Adapter"
"VID_0df7","PID_0722","Mobile Action Technology, Inc.","Bluetooth Dongle"
"VID_0df7","PID_0730","Mobile Action Technology, Inc.","MA-730/MA-730G Bluetooth Adapter"
"VID_0df7","PID_0800","Mobile Action Technology, Inc.","Data Cable"
"VID_0df7","PID_0820","Mobile Action Technology, Inc.","Data Cable"
"VID_0df7","PID_0900","Mobile Action Technology, Inc.","MA i-gotU Travel Logger GPS"
"VID_0df7","PID_1800","Mobile Action Technology, Inc.","Generic Card Reader"
"VID_0df7","PID_1802","Mobile Action Technology, Inc.","Card Reader"
"VID_0dfa","","Toyo Communication Equipment Co., Ltd",""
"VID_0dfc","","GeneralTouch Technology Co., Ltd",""
"VID_0dfc","PID_0001","GeneralTouch Technology Co., Ltd","Touchscreen"
"VID_0e03","","Nippon Systemware Co., Ltd",""
"VID_0e08","","Winbest Technology Co., Ltd",""
"VID_0e0b","","Amigo Technology Inc.",""
"VID_0e0b","PID_9031","Amigo Technology Inc.","802.11n Wireless USB Card"
"VID_0e0b","PID_9041","Amigo Technology Inc.","802.11n Wireless USB Card"
"VID_0e0c","","Gesytec",""
"VID_0e0c","PID_0101","Gesytec","LonUSB LonTalk Network Adapter"
"VID_0e0f","","VMware, Inc.",""
"VID_0e0f","PID_0001","VMware, Inc.","Device"
"VID_0e0f","PID_0002","VMware, Inc.","Virtual USB Hub"
"VID_0e0f","PID_0003","VMware, Inc.","Virtual Mouse"
"VID_0e0f","PID_0004","VMware, Inc.","Virtual CCID"
"VID_0e0f","PID_0005","VMware, Inc.","Virtual Mass Storage"
"VID_0e0f","PID_0006","VMware, Inc.","Virtual Keyboard"
"VID_0e0f","PID_f80a","VMware, Inc.","Smoker FX2"
"VID_0e16","","JMTek, LLC",""
"VID_0e17","","Walex Electronic, Ltd",""
"VID_0e1a","","Unisys",""
"VID_0e1b","","Crewave",""
"VID_0e20","","Pegasus Technologies Ltd.",""
"VID_0e20","PID_0101","Pegasus Technologies Ltd.","NoteTaker"
"VID_0e21","","Cowon Systems, Inc.",""
"VID_0e21","PID_0300","Cowon Systems, Inc.","iAudio CW200"
"VID_0e21","PID_0400","Cowon Systems, Inc.","MP3 Player"
"VID_0e21","PID_0500","Cowon Systems, Inc.","iAudio M3"
"VID_0e21","PID_0510","Cowon Systems, Inc.","iAudio X5, subpack USB port"
"VID_0e21","PID_0513","Cowon Systems, Inc.","iAudio X5, side USB port"
"VID_0e21","PID_0520","Cowon Systems, Inc.","iAudio M5, side USB port"
"VID_0e21","PID_0601","Cowon Systems, Inc.","iAudio G3"
"VID_0e21","PID_0681","Cowon Systems, Inc.","iAUDIO E2"
"VID_0e21","PID_0700","Cowon Systems, Inc.","iAudio U3"
"VID_0e21","PID_0751","Cowon Systems, Inc.","iAudio 7"
"VID_0e21","PID_0760","Cowon Systems, Inc.","iAUDIO U5 / iAUDIO G2"
"VID_0e21","PID_0800","Cowon Systems, Inc.","Cowon D2 (UMS mode)"
"VID_0e21","PID_0801","Cowon Systems, Inc.","Cowon D2 (MTP mode)"
"VID_0e21","PID_0910","Cowon Systems, Inc.","iAUDIO 9"
"VID_0e21","PID_0920","Cowon Systems, Inc.","J3"
"VID_0e22","","Symbian Ltd.",""
"VID_0e23","","Liou Yuane Enterprise Co., Ltd",""
"VID_0e25","","VinChip Systems, Inc.",""
"VID_0e26","","J-Phone East Co., Ltd",""
"VID_0e30","","HeartMath LLC",""
"VID_0e34","","Micro Computer Control Corp.",""
"VID_0e35","","3Pea Technologies, Inc.",""
"VID_0e36","","TiePie engineering",""
"VID_0e36","PID_0008","TiePie engineering","Handyscope HS3"
"VID_0e36","PID_0009","TiePie engineering","Handyscope HS3 (br)"
"VID_0e36","PID_000a","TiePie engineering","Handyscope HS4"
"VID_0e36","PID_000b","TiePie engineering","Handyscope HS4 (br)"
"VID_0e36","PID_000e","TiePie engineering","Handyscope HS4-DIFF"
"VID_0e36","PID_000f","TiePie engineering","Handyscope HS4-DIFF (br)"
"VID_0e36","PID_0010","TiePie engineering","Handyscope HS2"
"VID_0e36","PID_0011","TiePie engineering","TiePieSCOPE HS805 (br)"
"VID_0e36","PID_0012","TiePie engineering","TiePieSCOPE HS805"
"VID_0e36","PID_0013","TiePie engineering","Handyprobe HP3"
"VID_0e36","PID_0014","TiePie engineering","Handyprobe HP3"
"VID_0e36","PID_0018","TiePie engineering","Handyprobe HP2"
"VID_0e36","PID_001b","TiePie engineering","Handyscope HS5"
"VID_0e36","PID_0042","TiePie engineering","TiePieSCOPE HS801"
